	Close	ATR	Momentum	CCI	MACD	EMA	Times
340	4.79	0.08902	-0.08	44.67	0.06111	4.74	2012-03-06
341	4.74	0.08624	-0.05	-16.55	0.05063	4.74	2012-03-07
342	4.81	0.08324	0.01	30.69	0.04376	4.75	2012-03-09
343	4.76	0.08229	-0.05	-12.23	0.03702	4.75	2012-03-12
344	4.81	0.08284	0.05	16.94	0.03531	4.75	2012-03-13
345	4.75	0.08764	-0.06	-4.115	0.02878	4.75	2012-03-14
346	4.67	0.09209	-0.08	-108.6	0.01696	4.75	2012-03-15
347	4.7	0.09051	0.03	-113.5	0.009893	4.74	2012-03-16
348	4.71	0.08691	0.01	-102.1	0.005043	4.74	2012-03-19
349	4.63	0.08641	-0.08	-161.9	-0.005196	4.73	2012-03-20
350	4.61	0.08667	-0.02	-178.1	-0.01475	4.73	2012-03-21
351	4.63	0.08691	0.02	-142.9	-0.02048	4.72	2012-03-22
352	4.6	0.08427	-0.03	-144.3	-0.02712	4.71	2012-03-23
353	4.64	0.08254	0.04	-103.5	-0.02883	4.71	2012-03-26
354	4.63	0.08021	-0.01	-91.87	-0.03064	4.7	2012-03-27
355	4.56	0.08163	-0.07	-120.1	-0.03729	4.69	2012-03-28
356	4.5	0.08151	-0.06	-148.8	-0.04686	4.68	2012-03-29
357	4.54	0.07997	0.04	-123.9	-0.05063	4.67	2012-03-30
358	4.53	0.07742	0.04	-102.3	-0.05819	4.64	2012-04-10
359	4.51	0.07618	-0.02	-89.31	-0.05877	4.63	2012-04-11
360	4.63	0.08074	0.12	-22.02	-0.04898	4.63	2012-04-12
361	4.64	0.07997	0.01	18.34	-0.03996	4.63	2012-04-13
362	4.6	0.07783	-0.04	11.99	-0.03563	4.63	2012-04-16
363	4.54	0.07798	-0.06	-28.97	-0.03661	4.62	2012-04-17
364	4.63	0.08027	0.09	21.8	-0.02979	4.62	2012-04-18
365	4.63	0.07811	0.0	70.22	-0.0241	4.62	2012-04-19
366	4.73	0.08039	0.1	161.3	-0.0114	4.63	2012-04-20
367	4.69	0.07893	-0.04	156.9	-0.004501	4.63	2012-04-23
368	4.76	0.08544	0.07	203.6	0.006536	4.64	2012-04-24
369	4.75	0.0829	-0.01	166.7	0.01431	4.65	2012-04-25
370	4.76	0.0827	0.01	144.2	0.02104	4.66	2012-04-26
371	4.78	0.08036	0.02	136.6	0.02766	4.66	2012-04-27
372	4.86	0.08105	0.08	154.6	0.03892	4.68	2012-05-02
373	4.8	0.08097	-0.06	115.6	0.04251	4.68	2012-05-03
374	4.82	0.07876	0.02	97.71	0.04643	4.69	2012-05-04
375	4.75	0.07822	-0.03	46.99	0.04237	4.7	2012-05-08
376	4.67	0.07906	-0.08	-0.9004	0.03282	4.7	2012-05-09
