	Close	ATR	Momentum	CCI	MACD	EMA	Times
1525	753.61	10.25	19.03	129.3	13.14	718.13	2017-07-25
1526	751.02	9.991	-2.59	153.0	13.48	720.25	2017-07-26
1527	751.32	9.96	0.3	141.2	13.61	722.25	2017-07-27
1528	740.96	10.18	-10.36	70.59	12.73	723.46	2017-07-28
1529	754.31	11.47	13.35	187.6	12.96	725.45	2017-07-31
1530	762.08	11.63	7.77	185.8	13.61	727.82	2017-08-01
1531	761.88	11.5	-0.2	157.6	13.95	730.01	2017-08-02
1532	758.57	11.49	-3.31	103.7	13.8	731.86	2017-08-03
1533	766.34	11.59	7.77	131.2	14.14	734.08	2017-08-04
1534	763.75	11.18	-2.59	118.2	14.04	735.99	2017-08-07
1535	766.84	10.92	3.09	106.5	14.05	737.98	2017-08-08
1536	761.56	10.88	-5.28	74.03	13.47	739.51	2017-08-09
1537	746.81	11.42	-14.75	7.174	11.69	739.98	2017-08-10
1538	734.25	11.67	-12.56	-85.18	9.158	739.61	2017-08-11
1539	740.53	11.54	6.28	-58.4	7.572	739.67	2017-08-14
1540	745.42	11.16	3.49	-52.52	5.607	740.17	2017-08-16
1541	735.45	11.23	-9.97	-97.02	4.162	739.87	2017-08-17
1542	733.66	11.0	-1.79	-128.1	2.84	739.47	2017-08-18
1543	731.36	10.65	-2.3	-131.7	1.588	738.95	2017-08-21
1544	739.04	10.51	7.68	-73.64	1.202	738.95	2017-08-22
1545	738.34	10.32	-0.7	-58.84	0.8295	738.91	2017-08-23
1546	739.93	9.999	1.59	-44.67	0.6553	738.98	2017-08-24
1547	740.03	10.16	-0.2	-55.14	0.4192	739.12	2017-08-29
1548	746.51	10.21	6.48	9.158	0.8404	739.6	2017-08-30
1549	747.91	10.06	1.4	31.97	1.273	740.13	2017-08-31
1550	747.11	9.77	-0.8	22.64	1.533	740.58	2017-09-01
1551	731.56	9.956	-10.87	-71.27	0.3169	740.11	2017-09-05
1552	726.38	11.98	-5.18	-67.41	-0.906	739.23	2017-09-06
1553	721.3	11.76	-5.08	-214.3	-2.259	738.07	2017-09-07
1554	726.88	11.62	5.58	-169.5	-2.848	737.35	2017-09-08
1555	733.06	11.25	6.18	-86.33	-2.785	737.07	2017-09-11
1556	733.66	10.88	0.6	-51.68	-2.655	736.85	2017-09-12
1557	729.57	10.88	-4.09	-97.08	-2.849	736.38	2017-09-13
1558	718.31	11.2	-11.26	-144.0	-3.868	735.22	2017-09-14
1559	705.55	12.03	-12.76	-206.3	-5.639	733.3	2017-09-15
1560	716.22	11.98	10.67	-149.6	-6.112	732.2	2017-09-18
1561	724.49	11.75	8.27	-78.08	-5.752	731.7	2017-09-19
1562	720.5	11.46	-3.99	-81.92	-5.724	730.98	2017-09-20
1563	719.11	11.43	-1.39	-64.44	-5.747	730.21	2017-09-21
1564	724.59	11.48	5.48	-71.39	-5.262	729.85	2017-09-22
1565	718.71	11.19	-5.88	-72.11	-5.292	729.13	2017-09-25
1566	716.81	10.85	-1.9	-73.85	-5.406	728.34	2017-09-26
1567	727.48	11.22	10.67	-17.07	-4.583	728.28	2017-09-27
1568	729.27	11.36	1.79	16.18	-3.743	728.35	2017-09-28
1569	734.55	11.44	5.28	80.06	-2.621	728.75	2017-09-29
1570	752.99	10.26	-1.29	148.8	4.939	735.32	2017-10-09
1571	760.76	10.55	7.77	165.5	6.169	736.96	2017-10-10
1572	755.78	10.65	-4.98	118.7	6.665	738.17	2017-10-11
1573	744.49	10.72	-11.29	59.25	6.078	738.58	2017-10-12
1574	736.52	11.36	-7.97	36.19	4.912	738.45	2017-10-13
1575	741.4	10.99	4.88	18.2	4.332	738.64	2017-10-16
1576	741.01	10.61	-0.39	22.91	3.797	738.79	2017-10-17
1577	745.79	10.36	4.78	34.21	3.716	739.24	2017-10-18
1578	740.41	10.35	-5.38	0.01465	3.181	739.32	2017-10-19
1579	741.01	14.51	-5.08	5.193	2.736	739.84	2017-10-23
1580	744.29	14.63	3.28	18.02	2.619	740.12	2017-10-24
1581	739.41	14.36	-4.88	-11.68	2.108	740.08	2017-10-25
1582	744.39	13.95	4.98	-10.11	2.081	740.36	2017-10-26
1583	745.79	13.61	1.4	19.15	2.148	740.71	2017-10-27
